avg	std
0.9253180177252857	0.060587304002152766
0.9292214285313635	0.06047774630121775
0.932614841917499	0.06030860251196119
0.9354925754417266	0.060079965382241945
0.9378498157867601	0.05979227189454984
0.9396826323593513	0.05944631130734644
0.9409879883541742	0.059043232407509354
0.9417637492380792	0.05858454997219888
0.9420086886211791	0.058072150420710546
0.9417224914919712	0.0575082966124154
0.940905754804592	0.05689563171384471
0.939559985417215	0.05623718201415932
0.9376875953915572	0.05553635851120681
0.9352918946743031	0.05479695701748045
0.9323770811920196	0.05402315644393419
0.9289482284016992	0.05321951480749389
0.9250112703494033	0.052390962373801184
0.9205729842995323	0.05154279119043218
0.9156409710069429	0.05068064009046846
0.9102236327134663	0.04981047405895153
0.9043301489592369	0.048938556668472646
0.8979704503076471	0.048071414125884115
0.8911551900906008	0.0472157893605575
0.8838957142880453	0.046378584567217815
0.8762040296624637	0.045566790744777506
0.8680927702750771	0.044787403104982255
0.8595751625159436	0.04404732181804253
0.8506649887848546	0.043353238459486715
0.8413765499640046	0.04271150973368783
0.8317246268267268	0.042128021532347515
0.8217244405292077	0.04160804802693939
0.8113916123339989	0.041156112100008455
0.8007421227152954	0.04077585473124357
0.7897922699964187	0.04046992168025312
0.7785586286696665	0.040239875690613776
0.7670580075477311	0.04008614132654055
0.7553074078942473	0.04000798746191529
0.7433239816787107	0.040003549586805895
0.731124990098061	0.04006989086635448
0.7187277625036613	0.04020309776092648
0.7061496558682476	0.040398403456621046
0.6934080149227329	0.040650330699699026
0.6805201330875232	0.04095284502437537
0.6675032143173295	0.04129950975687964
0.6543743359723044	0.04168363535706681
0.6411504128218324	0.04209841732388549
0.6278481622804072	0.042537058735575006
0.6144840709678536	0.04299287526256655
0.6010743626786935	0.043459382004994544
0.5876349678377925	0.043930362677764345
0.5741814945115881	0.04439992247686485
0.5607292010362163	0.04486252644374697
0.5472929703158237	0.04531302536012481
0.5338872858362532	0.045746671222371624
0.5205262094312115	0.046159124228029084
0.5072233608299962	0.04654645301168089
0.4939918990079134	0.046905129635586636
0.48084450535270024	0.04723202060160786
0.46779336865261256	0.047524374924062245
0.45485017190438726	0.047779810098958486
0.4420260809320659	0.04799629662842952
0.4293317348007114	0.04817214161098338
0.4167772380023799	0.048305971786914724
0.4043721543853608	0.048396716331060685
0.3921255027916871	0.048443589608692675
0.3800457543622625	0.04844607405130712
0.36814083146367704	0.048403903264219776
0.3564181081858939	0.04831704544435032
0.3448844123555085	0.048185687161974855
0.33354602900520075	0.04801021754250727
0.3224087052363503	0.04779121287189589
0.31147765640854447	0.04752942164066981
0.30075757358689403	0.04722575003600027
0.290252632175674	0.04688124788754659
0.27996650166483555	0.046497095070712285
0.2699023564143528	0.046074588369772594
0.260062887400215	0.04561512880280408
0.25045031484508906	0.045120209410183916
0.2410664016562856	0.04459140350845376
0.23191246759363052	0.044030353411423244
0.22298940409016746	0.04343875962043846
0.21429768964926713	0.04281837048570044
0.2058374057426954	0.042170972340357424
0.19760825313545938	0.04149838010879577
0.1896095685647978	0.04080242839011349
0.18184034170249017	0.0400849630171848
0.17429923233169733	0.03934783309102316
0.16698458767180796	0.03859288348934077
0.15989445978721445	0.03782194784730026
0.15302662301856998	0.03703684200747935
0.1463785913778511	0.03623935793503889
0.13994763585145933	0.03543125809301878
0.1337308015586073	0.03461427027160065
0.12772492471534075	0.03379008286408875
0.12192664935771633	0.0329603405812858
0.11633244378087898	0.03212664059489174
0.11093861665402854	0.031290529099544113
0.10574133277453232	0.030453498282157487
0.10073662842769592	0.02961698368631805
0.09592042632194202	0.028782361958653458
0.09128855007234894	0.027950948963334606
0.0868367382086512	0.02712399825018109
0.08256065768689308	0.02630269986123722
0.07845591688693862	0.02548817946016595
0.07451807808096943	0.024681497768373115
0.07074266936093251	0.02388365029142583
0.06712519601562765	0.023095567319066052
0.06366115135073859	0.022318114181942215
0.06034602694760848	0.021552091748085474
0.0571753223589327	0.02079823714214209
0.054144554241784236	0.020057224670434075
0.05124926493049957	0.019329666935055216
0.04848503045392797	0.018616116120413393
0.045847468003387896	0.017917065435898646
0.04333224285937545	0.017232950698686512
0.04093507478663635	0.016564152041070063
0.03865174390864016	0.0159109957271506
0.036478096073789094	0.015273756064197222
0.03441004772685345	0.014652657394507902
0.03244359030015605	0.014047876154161141
0.03057479413992926	0.013459542985635389
0.02879981198404814	0.01288774489188624
0.027114882008001707	0.01233252742010508
0.025516330456509546	0.011793896864033072
0.024000573878625326	0.011271822474365449
0.022564120984498524	0.010766238667450105
0.021203574142195685	0.010277047223156352
0.019915630533119028	0.009804119463461448
0.01869708298460789	0.00934729840396962
0.01754482049827364	0.008906400871238722
0.01645582849250766	0.008481219579438893
0.01542718877741892	0.00807152516050418
0.014456079280210733	0.007677068142558746
0.013539773538698719	0.007297580872001782
